"acquiescer"	"acquiescence"
"acquitter"	"acquit"
"acquitter"	"acquitement"
"acquitter"	"acquittement"
"acrobatiser"	"acrobatisme"
"acromégaliser"	"acromégalisation"
"acter"	"acte"
"agir"	"action"
"actionner"	"action"
"actionner"	"actionnaire"
"actionner"	"actionnement"
"activer"	"activateur"
"activer"	"activation"
"activer"	"active"
"activer"	"activeur"
"activer"	"activisme"
"activer"	"activiste"
"activer"	"activité"
"activer"	"actrice"
"actualiser"	"actualisateur"
"actualiser"	"actualisation"
"actualiser"	"actualisme"
"actualiser"	"actualité"
"actualiser"	"actuation"
"actuer"	"acte"
"actuer"	"actualisme"
"actuer"	"actualité"
"actuer"	"actuation"
"acuminer"	"acumination"
"acuponcturer"	"acuponcture"
"acupuncturer"	"acupuncture"
"adapter"	"adaptateur"
"adapter"	"adaptation"
"additionner"	"addition"
"additionner"	"additionnement"
"additionner"	"additionneuse"
"adduire"	"adduction"
"adenter"	"adent"
"adhérer"	"adhérence"
"adhérer"	"adhésion"
"adjectiver"	"adjectif"
"adjectiver"	"adjection"
"adjectiver"	"adjectivation"
"adjoindre"	"adjointe"
"adjoindre"	"adjonction"
"adjuger"	"adjudication"
"adjurer"	"adjuration"
"adjuver"	"adjuvance"
"admettre"	"admission"
"administrationaliser"	"administration"
"administrer"	"administrance"
"administrer"	"administrateur"
"administrer"	"administration"
"administrer"	"administratrice"
"admirer"	"admirateur"
"admirer"	"admiration"
"admirer"	"admiratrice"
"admonester"	"admonestation"
"admonéter"	"admonétation"
"adoniser"	"adonien"
"adoniser"	"adonienne"
"adoniser"	"adoniste"
"adopter"	"adoption"
"adorer"	"adorateur"
"adorer"	"adoration"
"adorer"	"adoratrice"
"adorner"	"adornement"
"adosser"	"ados"
"adouber"	"adoubement"
"adoubler"	"adoublement"
"adoucir"	"adoucissage"
"adoucir"	"adoucissement"
"adoucir"	"adoucisseur"
"adoucir"	"adoucisseuse"
"adresser"	"adressage"
"adresser"	"adresse"
"adsorber"	"adsorption"
"aduler"	"adulateur"
"aduler"	"adulation"
"aduler"	"adulatrice"
"adultérer"	"adultérateur"
"adultérer"	"adultération"
"adultérer"	"adultératrice"
"adurer"	"adustion"
"advenir"	"advènement"
"advenir"	"advenu"
"advenir"	"advenue"
"advenir"	"avènement"
"adverbialiser"	"adverbialisation"
"adverbialiser"	"adverbialité"
"aérer"	"aérage"
"aérer"	"aération"
"aérer"	"air"
"aérodynamiser"	"aérodynamisation"
"aérodynamiser"	"aérodynamisme"
"aérodynamiser"	"aérodynamiste"
"affabuler"	"affabulation"
"affadir"	"affadissement"
"affaiblir"	"affaiblissement"
"affaiblir"	"affaiblisseur"
"affairer"	"affairage"
"affairer"	"affairement"
"affairer"	"affairisme"
"affaisser"	"affaissement"
"affaiter"	"affaitage"
"affaiter"	"affaitement"
"affaler"	"affalage"
"affaler"	"affalement"
"affamer"	"affamation"
"affamer"	"affamement"
"affamer"	"affameur"
"affamer"	"affameuse"
"afféager"	"afféagement"
"affecter"	"affect"
"affecter"	"affectation"
"affecter"	"affectibilité"
"affecter"	"affection"
"affecter"	"affectivité"
"affectionner"	"affectibilité"
"affectionner"	"affection"
"affectionner"	"affectivité"
"affener"	"affenage"
"affermer"	"affermage"
"affermir"	"affermissement"
"afficher"	"affichage"
"afficher"	"affiche"
"afficher"	"affichette"
"afficher"	"afficheur"
"affider"	"affidation"
"affiler"	"affilage"
"affiler"	"affileur"
"affiler"	"affileuse"
"affilier"	"affiliation"
"affiner"	"affinage"
"affiner"	"affination"
"affiner"	"affinement"
"affirmer"	"affirmateur"
"affirmer"	"affirmation"
"affirmer"	"affirmatrice"
"affleurer"	"affleurage"
"affleurer"	"affleurement"
"affliger"	"affligement"
"afflouer"	"afflouage"
"afflouer"	"afflouement"
"affluer"	"affluence"
"affluer"	"afflux"
"affoler"	"affolage"
"affoler"	"affolement"
"affolir"	"affolement"
"afforer"	"afforage"
"afforester"	"afforestation"
"affouager"	"affouage"
"affouager"	"affouagement"
"affouager"	"affouagiste"
"affouiller"	"affouillement"
"affouiller"	"affouillerie"
"affourager"	"affouragement"
"affourcher"	"affourchage"
"affourcher"	"affourche"
"affourcher"	"affourchement"
"affourrager"	"affourragement"
"affranchir"	"affranchissement"
"affranchir"	"affranchisseur"
"affréter"	"affrètement"
"affrioler"	"affriolage"
"affrioler"	"affriolement"
"affronter"	"affront"
"affronter"	"affrontation"
"affronter"	"affrontement"
"affronter"	"affronterie"
"affurer"	"affur"
"affurer"	"affurage"
"affûter"	"affût"
"affûter"	"affûtage"
"affûter"	"affûtement"
"affûter"	"affûteur"
"africaniser"	"africanisation"
"africaniser"	"africanisme"
"africaniser"	"africaniste"
"agacer"	"agacement"
"agatiser"	"agatisation"
"agencer"	"agencement"
"agencer"	"agenceur"
"agencer"	"agencier"
"agenouiller"	"agenouillage"
"agenouiller"	"agenouillement"
"agglomérer"	"agglomérat"
"agglomérer"	"agglomération"
"agglutiner"	"agglutination"
"agglutiner"	"agglutinement"
"aggraver"	"aggravation"
"aggraver"	"aggrave"
"aggraver"	"aggravement"
"agioter"	"agio"
"agioter"	"agiotage"
"agioter"	"agioteur"
"agioter"	"agioteuse"
"agir"	"agissement"
"agiter"	"agitage"
"agiter"	"agitation"
"agiter"	"agitement"
"agneler"	"agneau"
"agneler"	"agnelage"
"agneler"	"agnèlement"
"agneler"	"agnelet"
"agneler"	"agnellement"
"agoniser"	"agonie"
"agrafer"	"agrafage"
"agrafer"	"agrafe"
"agrafer"	"agrafeur"
"agrafer"	"agrafeuse"
"agrainer"	"agrain"
"agrainer"	"agrainage"
"agrandir"	"agrandissement"
"agrandir"	"agrandisseur"
"agrapper"	"agrappe"
"agréer"	"agréage"
"agréer"	"agréation"
"agréer"	"agréement"
"agréer"	"agrément"
"agréger"	"agrégat"
"agréger"	"agrégation"
"agrémenter"	"agrément"
"agrémenter"	"agrémentation"
"agrener"	"agrenage"
"agresser"	"agresseur"
"agresser"	"agression"
"agresser"	"agressivité"
"agricher"	"agrichage"
"agricher"	"agrichement"
"agricher"	"agricheur"
"agripper"	"agrippage"
"agripper"	"agrippement"
"agripper"	"agrippeur"
"agripper"	"agrippeuse"
"agrouper"	"agroupement"
"aguerrir"	"aguerrissement"
"aguetter"	"aguet"
"aguicher"	"aguichage"
"aguicher"	"aguiche"
"aguicher"	"aguicherie"
"aguicher"	"aguicheur"
"aguicher"	"aguicheuse"
"ahaner"	"ahan"
"ahaner"	"ahanement"
"aheurter"	"aheurtement"
"ahurir"	"ahurissement"
"aider"	"adjuvat"
"aider"	"adjuvant"
"aider"	"aidance"
"aider"	"aide"
"aigrir"	"aigrissement"
"aiguiller"	"aiguillage"
"aiguiller"	"aiguille"
"aiguilleter"	"aiguilletage"
"aiguilleter"	"aiguilletier"
"aiguilleter"	"aiguillette"
"aiguillonner"	"aiguillon"
"aiguillonner"	"aiguillonnement"
"aiguillonner"	"aiguillonneur"
"aiguillonner"	"aiguillonnier"
"aiguiser"	"aiguisage"
"aiguiser"	"aiguisement"
"ailer"	"aile"
"ailler"	"ail"
"aimanter"	"aimant"
"aimanter"	"aimantation"
"aimer"	"aimé"
"aimer"	"aimeur"
"aimer"	"aimeuse"
"aimer"	"amour"
"airer"	"aire"
"ajointer"	"ajointement"
"ajourer"	"ajour"
"ajourer"	"ajourage"
"ajourer"	"ajourement"
"ajourner"	"ajournement"
"ajouter"	"ajout"
"ajouter"	"ajoutage"
"ajouter"	"ajoute"
"ajouter"	"ajoutement"
"ajuster"	"ajustage"
"ajuster"	"ajustement"
"ajuster"	"ajusteur"
"ajuter"	"ajut"
"ajuter"	"ajutage"
"alambiquer"	"alambic"
"alambiquer"	"alambiquage"
"alambiquer"	"alambiqueur"
"alarmer"	"alarme"
"albuminer"	"albumine"
"alcaliniser"	"alcalinisation"
"alcaliniser"	"alcalinité"
"alcaliser"	"alcalisation"
"alcooliser"	"alcoolisation"
"alentir"	"alentissement"
"alerter"	"alerte"
"aléser"	"alésage"
"aleviner"	"alevin"
"aleviner"	"alevinage"
"alexandriner"	"alexandrin"
"algébriser"	"algébrisation"
"algébriser"	"algébriste"
"algérianiser"	"algérianisation"
"aliéner"	"aliénation"
"aliéner"	"aliènement"
"aligner"	"alignage"
"aligner"	"alignement"
"aligner"	"aligneur"
"alimenter"	"aliment"
"alimenter"	"alimentateur"
"alimenter"	"alimentation"
"alimenter"	"alimenteur"
"alinéater"	"alinéa"
"aliter"	"alitement"
"alkyler"	"alkylation"
"allaiter"	"allaitement"
"allécher"	"allèchement"
"alléger"	"allège"
"alléger"	"allégeage"
"alléger"	"allégeance"
"alléger"	"allégement"
"allégoriser"	"allégorisation"
"allégoriser"	"allégoriseur"
"allégoriser"	"allégorisme"
"allégoriser"	"allégoriste"
"allégrer"	"allégrement"
"alléguer"	"allégation"
"aller"	"allée"
"aller"	"aller"
"allier"	"alliage"
"allier"	"alliance"
"allitérer"	"allitération"
"allocutionner"	"allocution"
"allonger"	"allonge"
"allonger"	"allongement"
"allonger"	"allongeur"
"allopathiser"	"allopathiste"
"allotir"	"allotissement"
"allouer"	"allocation"
"allumer"	"allumage"
"allumer"	"allumement"
"allusionner"	"allusion"
"alluvionner"	"alluvion"
"alluvionner"	"alluvionnement"
"alourdir"	"alourdissement"
"aloyer"	"aloi"
"aloyer"	"aloyage"
"alpaguer"	"alpague"
"alphabétiser"	"alphabétisation"
"alphabétiser"	"alphabétisme"
"altérer"	"altération"
"alterner"	"alternance"
"alterner"	"alternat"
"alterner"	"alternement"
"aluminer"	"aluminage"
"aluminer"	"alumine"
"aluminer"	"aluminure"
"aluner"	"alun"
"aluner"	"alunage"
"aluner"	"alunation"
"alunir"	"alunissage"
"amabiliser"	"amabilité"
"amadouer"	"amadouage"
"amadouer"	"amadouement"
"amadouer"	"amadoueur"
"amadouer"	"amadoueuse"
"amaigrir"	"amaigrissement"
"amalgamer"	"amalgamation"
"amalgamer"	"amalgame"
"amalgamer"	"amalgameur"
"amariner"	"amarinage"
"amarrer"	"amarrage"
"amarrer"	"amarre"
"amasser"	"amas"
"amasser"	"amassage"
"amasser"	"amassement"
"amateloter"	"amatelotage"
"amateloter"	"amatelotement"
"ambitionner"	"ambition"
"ambler"	"amble"
"ambler"	"ambleur"
"ambler"	"ambleuse"
"ambrer"	"ambre"
"ambuler"	"ambulation"
"améliorer"	"amélioration"
"améliorer"	"améliorissement"
"aménager"	"aménagement"
"aménager"	"aménageur"
"aménager"	"aménageuse"
"amender"	"amende"
"amender"	"amendement"
"amender"	"amendeur"
"amener"	"amenage"
"amener"	"amenée"
"amenuiser"	"amenuisement"
"américaniser"	"américanisant"
"américaniser"	"américanisante"
"américaniser"	"américanisation"
"américaniser"	"américanisme"
"américaniser"	"américaniste"
"amerrir"	"amerrissage"
"ameubler"	"ameublement"
"ameublir"	"ameublissement"
"ameuter"	"ameutement"
"amidonner"	"amidon"
"amidonner"	"amidonnage"
"amincir"	"amincissement"
"amincir"	"amincisseur"
"amnistier"	"amnistie"
"amocher"	"amochage"
"amodier"	"amodiation"
"amoindrir"	"amoindrissement"
"amollir"	"amollissement"
"amonceler"	"amoncelage"
"amonceler"	"amoncèlement"
"amonceler"	"amonceleur"
"amonceler"	"amonceleuse"
"amonceler"	"amoncellement"
"amorcer"	"amorçage"
"amorcer"	"amorce"
"amorcer"	"amorcement"
"amorcer"	"amorceur"
"amorcer"	"amorceuse"
"amortir"	"amortissage"
"amortir"	"amortissement"
"amortir"	"amortisseur"
"amphitryoner"	"amphitryon"
"amplier"	"ampliation"
"amplier"	"amplication"
"amplifier"	"amplificateur"
"amplifier"	"amplification"
"amplifier"	"amplificatrice"
"amputer"	"amputation"
"amuïr"	"amuïssement"
"amurer"	"amurage"
"amurer"	"amure"
"amuser"	"amusement"
"anagrammatiser"	"anagrammatisme"
"anagrammatiser"	"anagrammatiste"
"anagrammer"	"anagramme"
"analyser"	"analyse"
"analyser"	"analyseur"
"analyser"	"analyste"
"anarchiser"	"anarchisation"
"anastomoser"	"anastomose"
"anathématiser"	"anathématisation"
"anathématiser"	"anathématisme"
"anathémiser"	"anathémisation"
"anatomiser"	"anatomisation"
"anatomiser"	"anatomiste"
"ancrer"	"ancrage"
"ancrer"	"ancre"
"anéantir"	"anéantissement"
"anesthésier"	"anesthésie"
"angéliser"	"angélisation"
"anglaiser"	"anglaisage"
"angler"	"angle"
"angliciser"	"anglicisation"
"angliciser"	"anglicisme"
"anhéler"	"anhélation"
"animaliser"	"animalisation"
"animaliser"	"animalisme"
"animer"	"âme"
"animer"	"animateur"
"animer"	"animation"
"animer"	"animatrice"
"anneler"	"anneau"
"anneler"	"annelage"
"anneler"	"annelet"
"anneler"	"annellation"
"anneler"	"annelure"
"annexer"	"annexe"
"annexer"	"annexion"
"annihiler"	"annihilateur"
"annihiler"	"annihilation"
"annihiler"	"annihilement"
"annoncer"	"annonce"
"annoncer"	"annonceur"
"annoncer"	"annonciation"
"annoter"	"annotation"
"annuler"	"annulation"
"anoblir"	"anoblissement"
"anodiser"	"anodisation"
"ânonner"	"ânonnage"
"ânonner"	"ânonnement"
"anormaliser"	"anormalisation"
"anormaliser"	"anormalité"
"anser"	"ansage"
"anser"	"anse"
"antagoniser"	"antagonisation"
"antagoniser"	"antagonisme"
"antagoniser"	"antagoniste"
"antéposer"	"antéposition"
"anthropomorphiser"	"anthropomorphisation"
"anticiper"	"anticipation"
"antidater"	"antidatage"
"antidater"	"antidatation"
"antidater"	"antidate"
"antidoter"	"antidote"
"antiparasiter"	"antiparasitage"
"antiseptiser"	"antiseptisation"
"aoûter"	"août"
"aoûter"	"aoûtement"
"aoûter"	"aoûteur"
"apaiser"	"apaisement"
"apanager"	"apanage"
"apercevoir"	"aperception"
"apériter"	"apérition"
"apetisser"	"apetissement"
"apeurer"	"apeurement"
"apiécer"	"apiècement"
"apiécer"	"apiéceur"
"apiquer"	"apiquage"
"apitoyer"	"apitoiement"
"aplanir"	"aplanissement"
"aplanir"	"aplanisseur"
"aplanir"	"aplanisseuse"
"aplatir"	"aplatissage"
"aplatir"	"aplatissement"
"aplatir"	"aplatisseur"
"aplatir"	"aplatissoir"
"apostasier"	"apostasie"
"apostiller"	"apostille"
"apostropher"	"apostrophe"
"apostumer"	"apostume"
"apothéoser"	"apothéose"
"appairer"	"appairage"
"appairer"	"appairement"
"apparaître"	"apparition"
"apparaître"	"apparution"
"appareiller"	"appareil"
"appareiller"	"appareillage"
"appareiller"	"appareillement"
"appareiller"	"appareilleur"
"appareiller"	"appareilleuse"
"apparenter"	"apparentage"
"apparenter"	"apparentement"
"apparier"	"appariage"
"apparier"	"appariement"
"appartenir"	"appartenance"
"appâter"	"appât"
"appâter"	"appâtage"
"appauvrir"	"appauvrissement"
"appeler"	"appel"
"appeler"	"appelet"
"appeler"	"appellation"
"appertiser"	"appertisation"
"appesantir"	"appesantissement"
"appéter"	"appétition"
"applaudir"	"applaudissement"
"applaudir"	"applaudisseur"
"appliquer"	"applicage"
"appliquer"	"applicateur"
"appliquer"	"application"
"appliquer"	"applique"
"appogiaturer"	"appogiature"
"appointer"	"appoint"
"appointer"	"appointage"
"appointer"	"appointement"
"apponter"	"appontage"
"apporter"	"apport"
"apporter"	"apportage"
"apporter"	"apporteur"
"apporter"	"apporteuse"
"apposer"	"apposement"
"apposer"	"apposition"
"apprécier"	"appréciation"
"appréhender"	"appréhendement"
"appréhender"	"appréhension"
"apprendre"	"apprentissage"
"apprêter"	"apprêt"
"apprêter"	"apprêtage"
"apprêter"	"apprêtement"
"apprivoiser"	"apprivoisement"
"apprivoiser"	"apprivoiseur"
"approcher"	"approchage"
"approcher"	"approche"
"approcher"	"approchement"
"approfondir"	"approfondissement"
"approfondir"	"approfondisseur"
"approprier"	"appropriage"
"approprier"	"appropriation"
"approprier"	"appropriement"
"approuver"	"approbation"
"approvisionner"	"approvisionnement"
"approvisionner"	"approvisionneur"
"approximer"	"approximation"
"appuyer"	"appui"
"appuyer"	"appuiement"
"apurer"	"apuration"
"apurer"	"apurement"
"aquareller"	"aquarelle"
"arabiser"	"arabisation"
"araser"	"arasage"
"araser"	"arasement"
"arbitrager"	"arbitrage"
"arbitrer"	"arbitrage"
"arbitrer"	"arbitration"
"arbitrer"	"arbitre"
"arborer"	"arbre"
"arboriser"	"arborisation"
"arboriser"	"arboriste"
"arbreter"	"arbret"
"arc-bouter"	"arc-boutant"
"archaïser"	"archaïsation"
"architecturer"	"architecturage"
"architecturer"	"architecturation"
"architecturer"	"architecture"
"archiver"	"archivage"
"archiver"	"archives"
"arçonner"	"arçon"
"arçonner"	"arçonnage"
"arçonner"	"arçonneur"
"arçonner"	"arçonneuse"
"arçonner"	"arçonnier"
"ardoiser"	"ardoisage"
"ardoiser"	"ardoise"
"argamasser"	"argamasse"
"argenter"	"argent"
"argenter"	"argentage"
"argenter"	"argentation"
"argenter"	"argenture"
"argoter"	"argot"
"argumenter"	"argument"
"argumenter"	"argumentateur"
"argumenter"	"argumentation"
"argumenter"	"argumenteur"
"ariser"	"arisage"
"aristocratiser"	"aristocrate"
"aristocratiser"	"aristocratie"
"aristocratiser"	"aristocratisation"
"aristocratiser"	"aristocratisme"
"arithmétiser"	"arithméticien"
"arithmétiser"	"arithméticienne"
"arithmétiser"	"arithmétisation"
"arithmétiser"	"arithmétisme"
"arlequiner"	"arlequin"
"arlequiner"	"arlequinage"
"armer"	"arme"
"armer"	"armement"
"armorier"	"armoiries"
"arnaquer"	"arnaque"
"arnaquer"	"arnaqueur"
"arnaquer"	"arnaqueuse"
"aromatiser"	"aromatisation"
"arpéger"	"arpège"
"arpéger"	"arpègement"
"arpenter"	"arpent"
"arpenter"	"arpentage"
"arpenter"	"arpentement"
"arpenter"	"arpenteur"
"arpenter"	"arpenteuse"
"arquer"	"arc"
"arquer"	"arcage"
"arquer"	"arquage"
"arracher"	"arrachage"
"arracher"	"arrachement"
"arracher"	"arracheur"
"arracher"	"arracheuse"
"arracher"	"arrachis"
"arracher"	"arrachoir"
"arracher"	"arrachure"
"arraisonner"	"arraisonnement"
"arranger"	"arrangeage"
"arranger"	"arrangement"
"arranger"	"arrangeur"
"arrenter"	"arrentement"
"arrérager"	"arrérages"
"arrêter"	"arrestation"
"arrêter"	"arrêt"
"arrêter"	"arrêtage"
"arrêter"	"arrêté"
"arrêter"	"arrêtoir"
"arrher"	"arrhement"
"arrher"	"arrhes"
"arriérer"	"arriération"
"arrimer"	"arrimage"
"arriver"	"arrivage"
"arriver"	"arrivée"
"arriver"	"arrivisme"
"arriver"	"arriviste"
"arrondir"	"arrondissage"
"arrondir"	"arrondissement"
"arrondir"	"arrondisseur"
"arrondir"	"arrondisseuse"
"arrondir"	"arrondissure"
"arroser"	"arrosage"
"arroser"	"arrosement"
"arsouiller"	"arsouille"
"artérialiser"	"artérialisation"
"articler"	"article"
"articuler"	"articulation"
"articuler"	"articule"
"artificialiser"	"artificialisation"
"artificialiser"	"artificialisme"
"artificialiser"	"artificialité"
"ascender"	"ascendance"
"ascender"	"ascension"
"ascendre"	"ascendance"
"ascendre"	"ascension"
"ascendre"	"ascente"
"ascensionner"	"ascension"
"ascensionner"	"ascensionniste"
"ascétiser"	"ascétisme"
"aseptiser"	"aseptie"
"aseptiser"	"aseptisation"
"asiatiser"	"asiatisation"
"asiatiser"	"asiatisme"
"asperger"	"asperge"
"asperger"	"aspergement"
"asperger"	"aspergeur"
"asperger"	"aspersion"
"asphalter"	"asphaltage"
"asphalter"	"asphalte"
"asphyxier"	"asphyxie"
"aspirer"	"aspiration"
"assagir"	"assagissement"
"assaillir"	"assaillement"
"assaillir"	"assaut"
"assainir"	"assainissement"
"assaisonner"	"assaisonnement"
"assaisonner"	"assaisonneur"
"assassiner"	"assassin"
"assassiner"	"assassinat"
"assassiner"	"assassinement"
"assécher"	"asséchage"
"assécher"	"assèchement"
"assembler"	"assemblage"
"assembler"	"assemblement"
"assembler"	"assembleur"
"assembler"	"assembleuse"
"assener"	"assénement"
"assentir"	"assentement"
"assentir"	"assentiment"
"assentir"	"assentissement"
"asseoir"	"asseoiement"
"asseoir"	"asseyement"
"asseoir"	"assise"
"asseoir"	"assoiement"
"assermenter"	"assermentation"
"asservir"	"asservissement"
"assibiler"	"assibilation"
"assiéger"	"assiégement"
"assiéger"	"assiègement"
"assigner"	"assignat"
"assigner"	"assignation"
"assigner"	"assignement"
"assimiler"	"assimilateur"
"assimiler"	"assimilation"
"assimiler"	"assimilatrice"
"assister"	"assistance"
"associer"	"association"
"associer"	"associé"
"assoiffer"	"assoiffement"
"assoler"	"assolement"
"assombrir"	"assombrissement"
"assombrir"	"assombrisseur"
"assommer"	"assommade"
"assommer"	"assommage"
"assommer"	"assommement"
"assonancer"	"assonance"
"assoner"	"assonance"
"assortir"	"assortiment"
"assortir"	"assortissage"
"assortir"	"assortissement"
"assortir"	"assortisseur"
"assortir"	"assortisseuse"
"assoupir"	"assoupissement"
"assouplir"	"assouplissement"
"assourdir"	"assourdissement"
"assouvir"	"assouvissance"
"assouvir"	"assouvissement"
"assujettir"	"assujettissement"
"assumer"	"assomption"
"assumer"	"assumation"
"assurer"	"assurage"
"assurer"	"assurance"
"assurer"	"assuré"
"assurer"	"assurement"
"assurer"	"assureur"
"asticoter"	"asticot"
"asticoter"	"asticotage"
"asticoter"	"asticoteur"
"astiquer"	"astiquage"
"astiquer"	"astique"
"astiquer"	"astiqueur"
"astreindre"	"astreinte"
"atermoyer"	"atermoiement"
"atermoyer"	"atermoyeur"
"athéiser"	"athéisation"
"athlétiser"	"athlétisme"
"atomiser"	"atomisation"
"atomiser"	"atomisme"
"atomiser"	"atomiste"
"atrophier"	"atrophie"
"atropiniser"	"atropinisation"
"attabler"	"attablement"
"attacher"	"attachage"
"attacher"	"attache"
"attacher"	"attachement"
"attacher"	"attacheur"
"attacher"	"attacheuse"
"attaquer"	"attaque"
"attaquer"	"attaqueur"
"attarder"	"attardement"
"atteindre"	"atteinte"
"atteler"	"attelage"
"atteler"	"attèlement"
"atteler"	"attelle"
"attendre"	"attente"
"attendrir"	"attendrissement"
"attenir"	"attenance"
"attenter"	"attentat"
"attentionner"	"attention"
"atténuer"	"atténuance"
"atténuer"	"atténuation"
"attérer"	"attérage"
